process_id,arrival_time,priority,burst_time
1663,2,5,5
1664,69,6,3
1665,46,8,1
1666,28,2,2
1667,2,6,2
1668,80,4,3
1669,2,5,3
1670,67,1,5
1671,24,5,1
1672,38,3,4
1673,31,4,1
1674,65,6,1
1675,34,1,5
1676,79,9,3
1677,4,3,5
1678,46,9,2
1679,22,6,5
1680,15,2,1
1681,69,7,5
1682,77,6,5
1683,75,10,3
1684,81,1,5
1685,78,4,2
1686,38,1,2
1687,62,9,2
1688,44,4,3
1689,88,8,1
1690,42,4,4
1691,14,4,3
1692,34,6,4
1693,26,3,3
1694,95,9,3
1695,56,9,4
1696,46,4,2
1697,97,7,3
1698,44,9,3
1699,59,10,4
1700,10,9,1
1701,5,2,1
1702,85,7,1
1703,31,1,5
1704,71,8,4
1705,2,5,5
1706,4,3,5
1707,77,1,4
1708,20,9,5
1709,74,10,3
1710,16,7,2
1711,97,4,1
1712,11,2,4
1713,95,1,3
1714,17,2,3
1715,94,1,4
1716,86,9,1
1717,58,3,3
1718,9,6,5
1719,35,8,4
1720,43,9,4
1721,56,7,1
1722,36,7,4
1723,27,1,1
1724,72,3,1
1725,40,2,3
1726,42,2,4
1727,19,10,4
1728,15,4,4
1729,78,9,3
1730,74,8,5
1731,34,2,4
1732,0,4,5
1733,45,5,4
1734,62,3,2
1735,29,9,4
1736,61,1,4
1737,57,8,4
1738,70,5,1
1739,18,7,2
1740,27,3,3
1741,79,4,5
1742,99,10,2
1743,59,10,2
1744,78,5,2
1745,43,10,1
1746,65,7,2
1747,90,4,3
1748,14,9,5
1749,25,8,4
1750,77,5,5
1751,96,1,4
1752,69,6,4
1753,30,2,5
1754,83,1,1
1755,51,7,5
1756,62,10,4
1757,37,9,5
1758,59,2,3
1759,9,3,5
1760,19,1,3
1761,96,3,3
1762,52,1,3
1763,22,6,5
1764,79,5,3
1765,65,9,4
1766,28,8,4
1767,42,5,5
1768,47,10,2
1769,20,8,3
1770,76,7,5
1771,87,1,1
1772,34,1,5
1773,44,5,3
1774,12,8,3
1775,55,4,5
1776,65,5,4
1777,72,2,4
1778,20,2,3
1779,85,9,3
1780,10,6,3
1781,26,9,1
1782,17,4,5
1783,2,5,4
1784,26,7,5
1785,63,5,5
1786,66,1,5
1787,39,8,4
1788,5,3,2
1789,76,9,5
1790,34,3,4
1791,80,5,3
1792,16,2,4
1793,64,7,1
1794,20,8,3
1795,83,5,4
1796,73,1,3
1797,85,6,4
1798,2,9,2
1799,3,5,1
1800,0,4,1
1801,87,2,3
1802,22,6,1
1803,83,8,2
1804,81,6,5
1805,47,6,2
1806,52,4,3
1807,23,1,4
1808,34,6,5
1809,57,3,2
1810,14,2,3
1811,82,9,3
1812,84,9,3
1813,94,2,2
1814,16,3,4
1815,6,9,1
1816,17,6,3
1817,8,3,1
1818,97,3,1
1819,18,3,3
1820,92,10,2
1821,67,8,1
1822,79,8,3
1823,78,8,4
1824,98,3,4
1825,58,2,3
1826,68,4,2
1827,67,5,1
1828,33,7,1
1829,83,6,2
1830,57,1,5
1831,64,6,1
1832,85,4,5
1833,97,1,4
1834,9,4,1
1835,35,1,1
1836,48,3,4
1837,1,2,4
1838,81,5,4
1839,38,1,4
1840,13,4,2
1841,54,5,4
1842,7,9,4
1843,7,3,1
1844,41,6,3
1845,37,3,5
1846,5,8,3
1847,51,8,4
1848,53,6,3
1849,39,10,3
1850,84,7,5
1851,88,2,4
1852,24,3,2
1853,94,10,1
1854,57,3,1
1855,35,4,4
1856,20,5,3
1857,93,6,4
1858,27,6,4
1859,75,9,3
1860,97,9,4
1861,61,3,2
1862,19,10,4
1863,64,1,1
1864,50,10,5
1865,81,4,3
1866,8,4,2
1867,3,4,4
1868,77,8,3
1869,19,1,1
1870,36,4,4
1871,3,6,1
1872,32,8,2
1873,80,6,5
1874,53,6,2
1875,85,5,2
1876,16,4,4
1877,25,9,3
1878,17,4,3
1879,76,4,3
1880,0,10,1
1881,67,7,4
1882,47,7,3
1883,3,7,3
1884,87,4,3
1885,69,5,1
1886,17,6,3
1887,8,5,3
1888,3,7,4
1889,55,2,5
1890,84,2,1
1891,76,9,1
1892,95,9,3
1893,44,9,3
1894,78,5,1
1895,46,6,2
1896,80,9,5
1897,65,6,5
1898,70,2,1
1899,74,3,3
1900,9,3,1
1901,39,6,5
1902,52,2,1
1903,28,6,5
1904,43,2,1
1905,36,10,2
1906,22,4,4
1907,25,7,2
1908,22,9,1
1909,45,7,5
1910,37,9,4
1911,50,9,5
1912,88,5,2
1913,13,2,5
1914,34,9,5
1915,37,4,2
1916,42,2,2
1917,68,4,1
1918,13,10,5
1919,88,5,2
1920,30,10,4
1921,86,3,2
1922,7,8,4
1923,14,4,2
1924,46,9,2
1925,54,6,5
1926,44,5,1
1927,52,7,5
1928,2,10,1
1929,98,2,4
1930,15,7,1
1931,84,9,5
1932,78,8,1
1933,89,8,4
1934,37,8,5
1935,60,10,2
1936,11,10,4
1937,22,4,3
1938,4,8,1
1939,18,7,4
1940,15,1,4
1941,19,5,5
1942,54,1,2
1943,35,5,1
1944,4,5,5
1945,73,6,2
1946,74,2,2
1947,99,9,3
1948,58,8,1
1949,67,5,1
1950,36,5,2
1951,1,2,2
1952,46,7,2
1953,21,2,2
1954,45,5,1
1955,97,7,1
1956,55,10,1
1957,94,7,5
1958,79,10,2
1959,62,3,3
1960,95,9,5
1961,96,8,2
1962,73,5,2
1963,78,7,1
1964,32,4,2
1965,34,4,2
1966,26,9,5
1967,71,3,3
1968,86,5,1
1969,64,7,2
1970,69,10,1
1971,59,1,3
1972,61,6,5
1973,58,3,2
1974,66,10,4
1975,56,7,3
1976,61,8,2
1977,0,3,5
1978,28,2,5
1979,16,10,5
1980,10,4,4
1981,33,8,3
1982,80,1,5
1983,14,5,2
1984,60,6,3
1985,40,6,1
1986,11,6,5
1987,45,5,2
1988,24,5,3
1989,40,6,4
1990,82,3,2
1991,99,8,5
1992,19,8,2
1993,59,6,1
1994,28,6,3
1995,99,7,4
1996,65,1,4
1997,87,8,2
1998,98,7,5
1999,74,3,4
2000,37,9,5
2001,7,1,4
2002,100,9,3
2003,8,1,2
2004,60,3,1
2005,5,5,1
2006,78,2,2
2007,36,7,2
2008,69,9,1
2009,75,7,3
2010,50,2,2
2011,69,6,5
2012,41,2,4
2013,39,2,3
2014,18,5,2
2015,52,1,2
2016,14,5,5
2017,62,2,5
2018,53,2,4
2019,34,6,3
2020,77,3,2
2021,94,2,4
2022,31,1,2
2023,42,3,2
2024,47,3,5
2025,63,10,3
2026,61,2,4
2027,91,5,2
2028,96,4,1
2029,43,2,1
2030,56,9,5
2031,39,5,3
2032,91,2,5
2033,3,3,5
2034,59,4,4
2035,0,10,4
2036,31,3,3
2037,69,5,2
2038,57,5,3
2039,76,10,4
2040,8,7,3
2041,62,3,1
2042,72,5,4
2043,55,6,1
2044,44,4,1
2045,60,3,2
2046,0,3,3
2047,3,8,2
2048,40,7,2
2049,42,7,1
2050,84,2,2
2051,9,7,2
2052,76,3,3
2053,42,6,3
2054,24,9,1
2055,98,2,1
2056,85,8,4
2057,71,6,3
2058,24,10,2
2059,38,6,3
2060,67,8,5
2061,76,5,2
2062,21,8,2
2063,12,4,5
2064,68,8,4
2065,29,7,1
2066,35,1,1
2067,50,7,5
2068,15,1,5
2069,38,8,1
2070,15,6,4
2071,3,10,2
2072,63,1,5
2073,46,9,4
2074,80,1,4
2075,47,6,3
2076,15,6,2
2077,29,6,2
2078,67,6,4
2079,26,2,5
2080,81,6,4
2081,36,10,2
2082,24,9,3
2083,34,9,4
2084,70,9,5
2085,64,7,4
2086,75,5,4
2087,46,10,2
2088,72,2,1
2089,42,9,2
2090,15,7,1
2091,85,8,5
2092,31,3,5
2093,20,3,2
2094,73,9,3
2095,3,1,2
2096,72,3,2
2097,96,8,5
2098,2,1,1
2099,30,1,2
2100,94,7,1
2101,10,5,4
2102,91,5,4
2103,81,3,5
2104,70,6,1
2105,94,5,5
2106,7,4,5
2107,95,2,4
2108,91,1,2
2109,59,8,5
2110,28,2,5
2111,20,8,1
2112,56,10,2
2113,50,4,2
2114,3,7,4
2115,62,2,2
2116,83,2,5
2117,53,9,5
2118,32,1,4
2119,50,9,2
2120,99,9,3
2121,42,8,3
2122,26,1,4
2123,80,5,3
2124,96,2,2
2125,52,6,1
2126,43,5,1
2127,71,4,2
2128,15,7,1
2129,71,7,2
2130,61,2,1
2131,39,4,2
2132,56,7,1
2133,70,3,3
2134,84,3,2
2135,50,10,5
2136,100,10,1
2137,8,5,5
2138,43,8,5
2139,76,9,5
2140,1,4,5
2141,44,1,2
2142,35,4,1
2143,84,7,5
2144,85,3,5
2145,89,3,3
2146,58,1,1
2147,98,7,5
2148,96,7,5
2149,56,5,1
2150,61,8,2
2151,80,4,3
2152,2,2,1
2153,48,9,5
2154,65,6,5
2155,16,8,3
2156,92,2,4
2157,31,8,5
2158,16,10,3
2159,90,7,4
2160,65,10,5
2161,19,4,3
2162,61,7,5
2163,15,6,4
2164,22,5,4
2165,12,3,2
2166,61,6,2
2167,98,7,5
2168,22,6,5
2169,79,7,5
2170,98,10,5
2171,51,7,1
2172,96,10,5
2173,52,3,1
2174,84,5,2
2175,92,4,4
2176,53,5,4
2177,31,2,3
2178,43,3,1
2179,28,7,2
2180,19,3,2
2181,0,5,4
2182,17,7,2
2183,28,3,4
2184,36,1,4
2185,53,4,5
2186,43,5,2
2187,30,1,2
2188,35,5,5
2189,63,3,5
2190,26,8,3
2191,46,5,5
2192,75,8,2
2193,63,2,1
2194,89,10,2
2195,39,4,4
2196,48,7,4
2197,63,3,5
2198,75,4,1
2199,33,8,1
2200,50,2,3
2201,85,2,1
2202,27,2,3
2203,33,9,5
2204,81,10,4
2205,39,1,1
2206,74,2,5
2207,32,7,2
2208,86,7,2
2209,47,3,5
2210,6,2,1
2211,64,7,2
2212,16,4,2
2213,6,10,3
2214,27,10,4
2215,34,4,4
2216,47,2,3
2217,58,2,3
2218,1,9,3
2219,18,6,3
2220,53,10,5
2221,1,4,3
2222,85,5,4
2223,61,3,5
2224,80,1,4
2225,17,7,2
2226,53,7,2
2227,73,4,3
2228,72,10,1
2229,66,7,5
2230,4,1,2
2231,74,4,1
2232,78,8,4
2233,46,8,4
2234,32,8,4
2235,44,4,2
2236,38,3,4
2237,90,7,4
2238,70,9,1
2239,35,7,5
2240,41,4,2
2241,92,3,5
2242,89,10,5
2243,63,2,4
2244,1,6,2
2245,83,9,5
2246,45,2,3
2247,43,1,5
2248,20,5,3
2249,13,7,1
2250,4,10,5
2251,30,5,5
2252,73,8,3
2253,67,3,4
2254,53,7,3
2255,71,8,2
2256,11,1,2
2257,90,9,5
2258,52,10,3
2259,57,3,2
2260,27,3,3
2261,37,9,4
2262,6,8,1
2263,100,6,3
2264,76,5,2
2265,50,2,5
2266,66,8,5
2267,61,8,1
2268,31,7,4
2269,73,2,5
2270,43,10,4
2271,83,1,1
2272,17,1,2
2273,100,8,2
2274,64,10,1
2275,3,5,3
2276,14,8,5
2277,20,10,2
2278,99,5,1
2279,81,7,4
2280,55,9,3
2281,3,8,3
2282,29,5,5
2283,20,1,4
2284,42,9,4
2285,9,9,1
2286,64,5,3
2287,72,10,2
2288,100,7,2
2289,1,6,5
2290,85,7,5
2291,90,2,2
2292,82,6,1
2293,64,4,2
2294,61,9,3
2295,64,6,4
2296,88,1,4
2297,97,3,2
2298,56,10,5
2299,22,9,5
2300,30,10,3
2301,71,6,5
2302,34,2,3
2303,60,2,1
2304,29,10,5
2305,75,4,3
2306,34,8,1
2307,44,8,4
2308,47,5,1
2309,13,6,1
2310,23,8,2
2311,16,7,5
2312,37,9,4
2313,13,2,1
2314,85,4,1
2315,52,9,5
2316,94,9,1
2317,25,3,4
2318,34,5,5
2319,90,6,4
2320,66,1,5
2321,18,3,2
2322,43,7,2
2323,63,7,2
2324,8,1,5
2325,94,5,5
2326,3,4,3
2327,1,5,4
2328,57,9,5
2329,44,10,1
2330,32,2,3
2331,47,5,1
2332,45,9,3
2333,69,1,3
2334,42,4,3
2335,70,7,4
2336,83,6,3
2337,44,1,2
2338,20,8,3
2339,81,9,2
2340,52,10,1
2341,35,7,4
2342,50,2,3
2343,3,8,2
2344,28,9,5
2345,41,5,4
2346,30,1,1
2347,47,6,4
2348,25,9,5
2349,56,1,3
2350,47,6,3
2351,96,4,2
2352,55,8,3
2353,25,1,2
2354,37,1,3
2355,33,7,4
2356,54,7,5
2357,18,5,1
2358,90,9,2
2359,50,4,2
2360,75,4,3
2361,39,5,4
2362,88,7,3
2363,56,4,1
2364,56,3,4
2365,78,8,3
2366,44,1,5
2367,5,4,2
2368,98,1,4
2369,71,1,2
2370,91,10,5
2371,12,3,5
2372,80,6,2
2373,70,8,1
2374,67,1,3
2375,57,7,4
2376,95,10,5
2377,49,8,4
2378,81,2,4
2379,63,3,5
2380,67,3,2
2381,94,2,1
2382,26,7,1
2383,39,6,5
2384,86,6,1
2385,72,5,4
2386,16,8,5
2387,38,4,1
2388,84,10,5
2389,88,3,1
2390,12,1,2
2391,8,5,4
2392,27,2,4
2393,65,9,5
2394,99,6,1
2395,26,4,4
2396,47,3,5
2397,65,6,4
2398,100,2,2
2399,89,9,1
2400,1,3,2
2401,85,10,2
2402,78,8,5
2403,26,2,5
2404,92,10,5
2405,42,6,5
2406,34,4,1
2407,5,4,3
2408,48,10,3
2409,81,8,1
2410,69,7,1
2411,75,3,3
2412,88,9,2
2413,85,1,1
2414,92,7,2
2415,10,2,4
2416,7,1,1
2417,87,4,1
2418,22,10,2
2419,37,3,5
2420,27,10,5
2421,47,9,5
2422,40,6,5
2423,4,10,3
2424,63,9,4
2425,73,3,1
2426,65,1,5
2427,20,7,3
2428,45,3,1
2429,84,5,1
2430,87,3,3
2431,99,4,5
2432,71,9,3
2433,91,5,2
2434,99,8,1
2435,41,1,2
2436,29,9,4
2437,36,7,1
2438,82,9,4
2439,6,2,3
2440,91,5,1
2441,56,5,3
2442,30,1,5
2443,0,10,5
2444,88,7,2
2445,70,9,3
2446,57,7,5
2447,71,2,5
2448,34,6,4
2449,74,4,1
2450,23,10,3
2451,34,2,1
2452,70,9,5
2453,77,4,2
2454,28,9,4
2455,51,10,1
2456,94,1,5
2457,95,10,1
2458,93,7,3
2459,85,8,3
2460,8,8,3
2461,20,8,1
2462,65,3,5
2463,53,10,1
2464,92,6,3
2465,89,6,2
2466,91,1,3
2467,84,4,5
2468,100,9,5
2469,64,5,5
2470,43,5,4
2471,43,6,4
2472,22,1,5
2473,30,8,4
2474,73,7,5
2475,67,9,3
2476,94,9,1
2477,75,6,4
2478,78,1,3
2479,76,7,2
2480,61,6,1
2481,74,4,3
2482,37,6,5
2483,6,3,4
2484,75,6,1
2485,33,4,2
2486,72,5,3
2487,3,10,2
2488,19,5,3
2489,62,2,3
2490,96,8,1
2491,26,10,2
2492,56,4,5
2493,72,8,5
2494,81,1,3
2495,21,8,3
2496,52,3,5
2497,34,10,3
2498,6,9,1
2499,43,8,2
2500,35,4,4
