process_id,arrival_time,priority,burst_time
1663,89,6,2
1664,36,9,1
1665,70,8,3
1666,38,6,3
1667,33,5,3
1668,41,9,2
1669,69,8,1
1670,31,5,3
1671,29,6,2
1672,55,3,1
1673,96,9,3
1674,14,8,1
1675,75,7,1
1676,13,7,3
1677,68,1,3
1678,55,7,2
1679,69,2,1
1680,98,2,1
1681,75,2,3
1682,81,5,2
1683,11,10,3
1684,16,6,2
1685,24,3,34
1686,95,7,3
1687,39,3,2
1688,6,8,2
1689,86,7,1
1690,41,8,3
1691,26,7,1
1692,22,5,1
1693,51,4,2
1694,54,8,1
1695,49,8,1
1696,0,8,2
1697,79,9,1
1698,27,8,3
1699,53,7,1
1700,40,4,2
1701,72,7,2
1702,99,2,2
1703,1,3,3
1704,1,2,3
1705,24,1,2
1706,88,7,1
1707,10,6,1
1708,79,10,3
1709,98,4,3
1710,23,8,3
1711,48,9,1
1712,67,4,2
1713,7,5,1
1714,27,7,2
1715,49,9,2
1716,46,3,3
1717,5,9,3
1718,53,1,3
1719,9,6,2
1720,35,4,1
1721,9,1,2
1722,51,2,1
1723,100,3,3
1724,72,2,3
1725,96,8,1
1726,84,1,1
1727,1,10,2
1728,44,6,3
1729,89,1,3
1730,31,9,3
1731,61,1,2
1732,11,8,2
1733,2,1,1
1734,84,10,3
1735,29,8,1
1736,70,10,3
1737,68,4,3
1738,63,5,1
1739,78,8,3
1740,36,10,1
1741,78,3,1
1742,50,5,2
1743,77,8,3
1744,45,6,3
1745,6,7,2
1746,78,2,2
1747,49,7,2
1748,63,9,1
1749,73,2,3
1750,72,1,2
1751,68,1,2
1752,63,5,29
1753,6,4,32
1754,84,10,2
1755,35,5,1
1756,96,6,3
1757,41,3,3
1758,48,6,1
1759,77,8,3
1760,85,6,1
1761,54,8,3
1762,73,2,1
1763,66,7,2
1764,56,10,2
1765,86,2,1
1766,98,4,2
1767,98,8,3
1768,95,6,3
1769,61,4,3
1770,42,4,3
1771,45,9,3
1772,62,5,1
1773,90,3,28
1774,47,3,3
1775,32,10,1
1776,91,10,2
1777,36,1,3
1778,44,10,3
1779,18,1,2
1780,48,1,3
1781,86,9,1
1782,69,3,3
1783,95,6,3
1784,28,6,2
1785,10,2,3
1786,92,1,1
1787,16,7,2
1788,9,9,2
1789,20,2,2
1790,99,8,3
1791,45,6,1
1792,13,7,1
1793,37,4,3
1794,77,10,2
1795,51,1,3
1796,43,4,1
1797,0,4,1
1798,42,5,1
1799,4,2,3
1800,100,5,3
1801,54,1,2
1802,17,8,3
1803,73,7,1
1804,7,8,3
1805,63,4,1
1806,57,7,3
1807,6,5,3
1808,23,6,2
1809,35,4,3
1810,33,3,1
1811,4,3,3
1812,19,10,2
1813,3,4,3
1814,33,7,2
1815,84,2,1
1816,43,10,2
1817,68,4,1
1818,9,2,3
1819,9,6,2
1820,2,3,1
1821,76,10,2
1822,61,5,2
1823,57,6,2
1824,17,2,2
1825,19,3,3
1826,58,2,1
1827,10,10,2
1828,93,3,29
1829,95,7,3
1830,48,9,2
1831,65,9,2
1832,24,5,1
1833,72,7,3
1834,4,4,1
1835,83,10,1
1836,72,2,2
1837,74,6,3
1838,76,4,3
1839,18,10,1
1840,8,2,1
1841,26,1,3
1842,95,6,34
1843,26,1,3
1844,8,6,1
1845,78,1,2
1846,28,8,2
1847,71,2,2
1848,89,7,3
1849,72,1,1
1850,56,10,3
1851,83,8,2
1852,61,7,2
1853,57,8,3
1854,69,3,3
1855,78,4,1
1856,6,1,1
1857,16,9,1
1858,27,5,1
1859,36,4,22
1860,50,1,3
1861,31,3,2
1862,70,7,1
1863,4,9,38
1864,33,10,1
1865,67,3,1
1866,67,1,3
1867,8,10,2
1868,48,1,1
1869,64,8,3
1870,24,7,2
1871,41,6,1
1872,11,5,3
1873,98,5,2
1874,56,8,2
1875,96,7,2
1876,11,4,3
1877,29,2,2
1878,50,8,3
1879,1,3,2
1880,78,2,2
1881,13,3,3
1882,33,9,3
1883,64,9,1
1884,33,1,2
1885,83,3,3
1886,43,8,3
1887,48,8,3
1888,55,7,2
1889,3,10,3
1890,85,1,3
1891,62,4,1
1892,14,4,1
1893,90,10,1
1894,97,5,1
1895,25,9,1
1896,11,3,30
1897,34,6,2
1898,99,2,1
1899,10,10,3
1900,31,6,2
1901,31,6,1
1902,21,7,2
1903,38,1,2
1904,46,4,3
1905,15,7,2
1906,90,7,31
1907,84,5,1
1908,94,2,2
1909,15,4,36
1910,41,3,2
1911,58,6,2
1912,76,5,1
1913,45,10,2
1914,53,5,1
1915,89,10,2
1916,39,9,3
1917,91,9,2
1918,76,3,3
1919,56,10,1
1920,72,6,24
1921,73,10,2
1922,69,6,1
1923,40,3,3
1924,89,7,3
1925,3,1,1
1926,69,5,2
1927,92,8,1
1928,28,4,3
1929,34,5,1
1930,73,6,3
1931,1,6,1
1932,69,1,2
1933,64,8,3
1934,11,9,3
1935,23,3,3
1936,63,7,1
1937,64,6,2
1938,43,8,2
1939,40,5,2
1940,39,7,2
1941,93,5,2
1942,48,2,3
1943,64,1,1
1944,51,3,3
1945,81,3,1
1946,73,4,2
1947,43,4,1
1948,28,5,34
1949,66,3,3
1950,76,2,1
1951,37,2,3
1952,18,9,37
1953,35,4,2
1954,8,5,1
1955,42,8,2
1956,88,3,3
1957,39,4,2
1958,91,9,2
1959,37,4,3
1960,73,10,2
1961,48,5,1
1962,94,1,2
1963,80,5,3
1964,27,8,2
1965,19,2,3
1966,61,5,2
1967,41,2,2
1968,29,4,1
1969,88,5,1
1970,67,1,3
1971,41,4,2
1972,12,3,1
1973,54,3,36
1974,43,5,2
1975,13,6,2
1976,19,2,1
1977,89,3,1
1978,77,4,3
1979,60,4,2
1980,10,10,1
1981,78,3,1
1982,41,8,2
1983,93,1,2
1984,41,1,3
1985,95,10,2
1986,25,6,3
1987,13,6,3
1988,12,2,3
1989,17,9,1
1990,96,9,1
1991,68,4,36
1992,75,6,3
1993,28,4,1
1994,54,9,3
1995,41,8,1
1996,26,6,2
1997,96,1,3
1998,99,9,24
1999,56,6,2
2000,89,1,1
2001,58,9,1
2002,90,9,3
2003,84,2,2
2004,49,1,1
2005,72,9,3
2006,90,8,1
2007,54,3,3
2008,75,8,2
2009,20,8,3
2010,12,9,1
2011,67,7,1
2012,80,1,1
2013,55,3,3
2014,91,6,3
2015,73,9,3
2016,80,4,2
2017,34,2,1
2018,83,9,3
2019,97,8,2
2020,47,9,1
2021,100,4,1
2022,70,7,3
2023,67,10,3
2024,84,3,2
2025,66,8,30
2026,28,2,30
2027,66,1,20
2028,82,4,3
2029,51,4,2
2030,41,8,24
2031,62,6,2
2032,90,9,2
2033,66,8,3
2034,67,3,25
2035,46,7,3
2036,9,4,2
2037,68,6,1
2038,16,7,3
2039,56,8,35
2040,69,5,2
2041,21,2,2
2042,72,2,1
2043,82,6,1
2044,71,5,1
2045,99,5,3
2046,98,9,3
2047,40,1,2
2048,92,9,2
2049,98,1,2
2050,72,3,1
2051,7,4,2
2052,54,10,3
2053,3,1,1
2054,37,4,2
2055,81,10,3
2056,0,7,2
2057,61,8,1
2058,100,6,2
2059,87,3,3
2060,5,10,3
2061,100,9,3
2062,29,8,2
2063,41,4,2
2064,87,8,2
2065,91,9,1
2066,100,2,1
2067,57,8,3
2068,12,1,2
2069,5,3,2
2070,23,8,2
2071,11,9,1
2072,64,4,1
2073,93,9,3
2074,78,4,3
2075,55,8,1
2076,15,10,2
2077,84,10,3
2078,49,9,1
2079,89,4,2
2080,99,7,2
2081,32,7,3
2082,88,10,1
2083,42,2,1
2084,24,5,3
2085,44,5,2
2086,93,5,1
2087,1,4,1
2088,66,6,2
2089,91,2,1
2090,42,1,1
2091,36,1,3
2092,97,10,1
2093,94,7,3
2094,41,10,2
2095,97,10,3
2096,93,4,1
2097,21,5,2
2098,38,3,1
2099,21,7,2
2100,91,8,1
2101,80,7,3
2102,47,7,1
2103,60,10,3
2104,40,1,34
2105,33,6,30
2106,85,1,1
2107,84,4,2
2108,7,10,3
2109,23,5,1
2110,15,4,3
2111,8,7,3
2112,98,7,1
2113,93,3,2
2114,47,6,1
2115,13,2,1
2116,62,3,1
2117,77,10,2
2118,88,1,1
2119,61,2,2
2120,6,2,1
2121,81,9,3
2122,45,5,1
2123,98,6,1
2124,2,6,2
2125,50,9,1
2126,30,7,3
2127,88,8,2
2128,80,9,1
2129,71,6,2
2130,51,4,3
2131,15,2,1
2132,10,8,1
2133,83,9,1
2134,82,10,3
2135,41,4,1
2136,32,5,3
2137,32,5,1
2138,79,5,2
2139,64,2,2
2140,85,8,3
2141,14,9,2
2142,44,8,2
2143,11,7,1
2144,62,4,2
2145,75,5,2
2146,32,8,2
2147,51,3,1
2148,3,9,3
2149,80,5,1
2150,56,8,3
2151,74,8,3
2152,0,5,2
2153,32,10,1
2154,13,5,1
2155,52,6,3
2156,6,2,2
2157,91,10,1
2158,11,4,2
2159,26,7,2
2160,6,2,1
2161,87,9,3
2162,95,9,2
2163,91,9,3
2164,26,5,2
2165,77,1,3
2166,71,9,1
2167,24,2,2
2168,3,5,1
2169,88,4,2
2170,87,8,1
2171,56,2,1
2172,28,9,2
2173,46,3,1
2174,57,9,2
2175,34,9,1
2176,4,10,2
2177,25,10,3
2178,94,7,3
2179,11,5,2
2180,56,3,1
2181,3,8,1
2182,48,6,1
2183,15,9,3
2184,79,5,3
2185,8,5,1
2186,26,6,2
2187,27,4,1
2188,93,6,3
2189,46,7,3
2190,56,9,36
2191,30,4,25
2192,54,6,2
2193,96,3,2
2194,79,3,3
2195,13,5,3
2196,11,8,3
2197,54,7,2
2198,46,1,3
2199,87,9,1
2200,6,10,1
2201,84,10,3
2202,92,10,1
2203,75,3,2
2204,26,1,3
2205,43,5,3
2206,5,1,3
2207,92,1,2
2208,8,9,2
2209,49,6,3
2210,98,1,3
2211,50,5,3
2212,59,3,3
2213,12,8,3
2214,35,3,2
2215,24,3,1
2216,57,3,1
2217,26,9,1
2218,18,7,2
2219,86,8,1
2220,91,8,2
2221,76,5,3
2222,74,4,3
2223,58,1,3
2224,22,3,3
2225,26,3,3
2226,14,5,3
2227,97,7,2
2228,93,8,3
2229,29,9,1
2230,38,6,1
2231,48,1,1
2232,39,4,2
2233,65,1,1
2234,86,7,3
2235,35,3,3
2236,0,2,2
2237,48,7,3
2238,48,8,3
2239,71,5,1
2240,61,8,37
2241,9,6,3
2242,98,6,1
2243,57,6,3
2244,21,9,1
2245,42,3,2
2246,20,8,1
2247,82,4,2
2248,65,10,3
2249,51,10,1
2250,74,6,2
2251,63,5,25
2252,13,1,3
2253,0,2,1
2254,11,5,1
2255,26,2,2
2256,88,2,2
2257,0,8,2
2258,59,7,3
2259,65,9,2
2260,13,3,2
2261,48,6,33
2262,25,7,2
2263,18,3,2
2264,89,8,3
2265,41,9,1
2266,90,2,2
2267,70,4,1
2268,23,8,2
2269,37,3,2
2270,53,10,2
2271,16,3,1
2272,47,9,2
2273,20,2,1
2274,59,5,3
2275,97,10,2
2276,62,2,2
2277,10,1,2
2278,80,2,2
2279,69,5,1
2280,17,8,1
2281,24,3,2
2282,71,2,2
2283,28,9,3
2284,51,4,2
2285,4,2,3
2286,74,1,3
2287,94,5,3
2288,48,7,1
2289,32,5,2
2290,26,3,2
2291,77,6,1
2292,26,8,2
2293,61,3,2
2294,9,8,1
2295,82,1,2
2296,99,2,2
2297,87,10,2
2298,35,8,3
2299,39,10,1
2300,2,4,2
2301,4,1,1
2302,42,2,1
2303,96,9,2
2304,11,8,1
2305,41,7,1
2306,90,2,1
2307,96,1,2
2308,89,3,2
2309,95,1,2
2310,23,9,3
2311,83,8,2
2312,5,1,3
2313,33,9,1
2314,43,2,1
2315,31,6,3
2316,34,8,1
2317,58,9,3
2318,27,2,1
2319,3,4,2
2320,84,3,3
2321,59,9,3
2322,37,2,3
2323,91,1,3
2324,67,7,2
2325,29,9,1
2326,54,5,3
2327,91,2,1
2328,20,10,3
2329,55,2,3
2330,98,6,1
2331,59,3,2
2332,81,10,2
2333,60,9,3
2334,99,1,3
2335,83,7,20
2336,67,4,3
2337,16,6,2
2338,3,2,2
2339,1,5,3
2340,96,5,3
2341,88,6,3
2342,27,2,3
2343,79,10,3
2344,62,3,2
2345,68,6,1
2346,29,6,2
2347,85,4,1
2348,2,5,3
2349,77,1,1
2350,58,3,2
2351,36,1,2
2352,39,3,2
2353,86,10,3
2354,16,2,3
2355,28,7,1
2356,14,7,2
2357,36,6,2
2358,52,6,3
2359,31,10,1
2360,63,4,3
2361,76,2,1
2362,30,2,1
2363,20,2,1
2364,14,6,2
2365,85,8,2
2366,33,10,1
2367,73,4,33
2368,29,9,2
2369,3,9,3
2370,49,3,1
2371,22,3,2
2372,57,8,3
2373,19,5,1
2374,92,8,3
2375,65,8,3
2376,7,1,1
2377,77,3,2
2378,91,3,3
2379,39,6,27
2380,25,10,2
2381,40,3,3
2382,25,6,3
2383,16,10,2
2384,83,1,2
2385,32,8,2
2386,92,6,3
2387,55,2,3
2388,52,2,3
2389,3,3,2
2390,58,8,2
2391,9,5,1
2392,59,8,3
2393,3,4,3
2394,20,1,3
2395,89,8,1
2396,41,6,1
2397,26,7,3
2398,52,8,3
2399,46,6,34
2400,60,4,3
2401,84,5,3
2402,13,10,2
2403,27,4,2
2404,68,6,3
2405,26,1,3
2406,25,9,3
2407,81,7,2
2408,40,7,1
2409,1,4,2
2410,37,4,2
2411,83,5,1
2412,12,2,2
2413,52,1,3
2414,55,9,2
2415,80,7,1
2416,28,6,2
2417,81,1,3
2418,68,4,3
2419,28,4,3
2420,86,5,2
2421,75,1,3
2422,34,5,3
2423,38,7,3
2424,25,6,1
2425,57,1,2
2426,90,2,3
2427,68,6,2
2428,68,1,2
2429,79,8,1
2430,58,1,3
2431,24,2,3
2432,8,7,3
2433,48,7,1
2434,53,10,2
2435,14,10,2
2436,3,6,1
2437,39,5,1
2438,77,8,3
2439,55,1,1
2440,55,5,2
2441,36,8,1
2442,70,10,2
2443,41,3,3
2444,50,6,2
2445,49,6,1
2446,40,3,3
2447,49,2,3
2448,7,6,2
2449,16,2,2
2450,71,1,2
2451,84,5,2
2452,68,10,1
2453,11,6,1
2454,59,1,3
2455,48,10,1
2456,82,8,3
2457,25,3,3
2458,96,8,1
2459,74,10,2
2460,61,6,3
2461,90,6,3
2462,60,7,3
2463,59,9,3
2464,76,5,1
2465,28,9,3
2466,52,8,40
2467,47,6,3
2468,96,3,2
2469,77,10,1
2470,56,9,2
2471,41,9,1
2472,84,7,3
2473,24,3,1
2474,79,4,3
2475,27,6,2
2476,60,1,1
2477,14,2,1
2478,90,5,3
2479,87,3,3
2480,36,8,1
2481,97,8,1
2482,62,7,3
2483,79,7,2
2484,23,8,3
2485,59,9,3
2486,7,3,1
2487,14,7,2
2488,84,2,2
2489,60,7,1
2490,70,9,1
2491,40,2,3
2492,84,3,3
2493,7,6,2
2494,16,8,2
2495,29,8,1
2496,80,5,3
2497,30,4,2
2498,40,2,1
2499,85,4,3
2500,80,4,3
