process_id,arrival_time,priority,burst_time
1663,96,5,19
1664,91,9,11
1665,36,2,12
1666,20,1,14
1667,3,9,17
1668,18,9,10
1669,77,5,2
1670,51,1,20
1671,49,5,7
1672,31,3,17
1673,97,8,18
1674,18,5,6
1675,12,5,16
1676,91,6,8
1677,98,7,5
1678,71,4,12
1679,94,8,2
1680,45,1,3
1681,80,10,5
1682,65,5,11
1683,88,5,12
1684,16,6,18
1685,45,9,9
1686,91,6,1
1687,37,7,4
1688,50,2,3
1689,24,5,3
1690,48,6,14
1691,76,4,18
1692,4,10,13
1693,51,7,8
1694,46,9,10
1695,40,8,7
1696,14,5,20
1697,10,8,15
1698,27,9,14
1699,78,2,1
1700,13,5,5
1701,4,6,1
1702,86,6,5
1703,15,4,19
1704,29,9,19
1705,78,4,4
1706,42,6,16
1707,25,4,3
1708,75,5,2
1709,95,7,11
1710,91,2,9
1711,22,10,10
1712,43,10,16
1713,84,8,14
1714,55,7,16
1715,2,6,20
1716,25,3,15
1717,0,10,7
1718,95,4,6
1719,56,6,4
1720,70,9,12
1721,82,4,7
1722,86,2,4
1723,62,10,11
1724,46,7,14
1725,89,8,18
1726,77,9,10
1727,12,2,15
1728,62,10,9
1729,37,8,19
1730,83,4,4
1731,31,8,6
1732,28,10,3
1733,59,5,15
1734,83,2,20
1735,40,2,20
1736,89,9,6
1737,29,3,13
1738,28,1,15
1739,52,9,17
1740,42,6,2
1741,10,6,7
1742,84,4,4
1743,17,1,2
1744,0,2,15
1745,39,8,1
1746,38,5,12
1747,98,5,10
1748,65,5,4
1749,48,5,15
1750,86,6,1
1751,45,7,13
1752,49,9,14
1753,22,5,15
1754,92,5,20
1755,65,8,20
1756,85,8,18
1757,66,5,7
1758,32,6,16
1759,50,8,2
1760,70,5,14
1761,35,10,12
1762,100,6,1
1763,23,10,15
1764,82,2,15
1765,89,5,5
1766,79,1,6
1767,27,2,11
1768,85,4,4
1769,1,10,5
1770,9,3,6
1771,81,1,12
1772,11,8,14
1773,64,3,13
1774,67,10,8
1775,61,1,6
1776,54,2,11
1777,36,9,4
1778,84,2,3
1779,19,2,2
1780,69,6,12
1781,84,10,17
1782,62,7,8
1783,68,7,18
1784,41,9,15
1785,80,2,17
1786,16,6,8
1787,57,10,19
1788,5,6,5
1789,96,7,4
1790,22,10,18
1791,3,1,17
1792,8,4,10
1793,62,8,10
1794,92,3,3
1795,41,10,7
1796,74,1,13
1797,92,10,17
1798,95,10,18
1799,11,10,9
1800,34,8,15
1801,91,8,5
1802,49,7,10
1803,71,8,7
1804,39,1,9
1805,58,7,18
1806,5,1,10
1807,73,3,2
1808,88,7,5
1809,12,9,1
1810,97,9,10
1811,59,7,15
1812,78,4,3
1813,15,3,6
1814,4,4,8
1815,22,2,19
1816,52,5,19
1817,66,1,16
1818,71,9,7
1819,72,3,17
1820,5,7,19
1821,39,8,4
1822,79,8,18
1823,79,9,6
1824,41,1,6
1825,89,3,3
1826,22,2,2
1827,89,7,11
1828,89,4,3
1829,19,7,11
1830,62,8,3
1831,29,10,2
1832,9,5,1
1833,11,1,12
1834,99,9,12
1835,26,3,8
1836,82,4,4
1837,72,3,18
1838,1,9,9
1839,99,1,9
1840,46,7,6
1841,55,7,1
1842,10,10,2
1843,74,6,10
1844,24,10,5
1845,95,8,15
1846,43,4,18
1847,91,7,18
1848,13,9,5
1849,78,6,1
1850,55,3,14
1851,5,9,20
1852,23,10,8
1853,42,2,7
1854,49,5,14
1855,75,1,4
1856,56,10,5
1857,43,5,2
1858,24,8,13
1859,81,1,20
1860,21,10,9
1861,94,2,2
1862,18,5,2
1863,63,1,4
1864,89,1,11
1865,29,10,9
1866,37,1,13
1867,49,4,14
1868,40,9,13
1869,95,7,3
1870,11,3,17
1871,56,1,6
1872,63,10,16
1873,14,7,2
1874,32,6,12
1875,65,7,7
1876,65,10,7
1877,36,2,18
1878,25,5,12
1879,76,5,13
1880,72,3,5
1881,50,10,9
1882,12,3,16
1883,24,5,6
1884,19,10,20
1885,67,4,16
1886,10,4,20
1887,7,7,3
1888,52,1,13
1889,92,9,14
1890,14,10,20
1891,72,6,2
1892,46,6,7
1893,99,3,17
1894,35,1,20
1895,81,5,5
1896,23,1,16
1897,61,6,6
1898,53,3,7
1899,12,4,11
1900,45,3,10
1901,7,10,20
1902,47,9,20
1903,39,10,10
1904,94,1,11
1905,19,7,10
1906,50,1,14
1907,65,10,10
1908,43,2,2
1909,82,4,20
1910,78,6,1
1911,89,2,3
1912,56,3,5
1913,72,1,9
1914,50,6,1
1915,34,7,18
1916,90,10,1
1917,11,2,18
1918,11,3,8
1919,36,7,8
1920,49,7,17
1921,76,8,11
1922,81,1,3
1923,95,6,19
1924,74,5,10
1925,48,8,19
1926,74,5,13
1927,11,7,16
1928,93,7,11
1929,34,9,7
1930,74,7,12
1931,76,1,19
1932,39,3,6
1933,10,1,12
1934,2,1,18
1935,75,9,9
1936,46,5,18
1937,51,1,20
1938,41,2,3
1939,91,1,16
1940,3,9,17
1941,16,6,17
1942,63,3,10
1943,64,9,20
1944,13,1,1
1945,38,6,13
1946,4,1,18
1947,3,9,16
1948,19,6,7
1949,81,7,13
1950,16,10,18
1951,71,5,5
1952,24,5,15
1953,11,3,5
1954,22,5,18
1955,60,1,17
1956,91,9,16
1957,2,2,18
1958,8,8,1
1959,72,5,16
1960,89,2,3
1961,38,1,8
1962,52,10,14
1963,97,6,3
1964,88,2,14
1965,63,9,19
1966,21,2,4
1967,4,7,2
1968,31,1,4
1969,75,1,20
1970,37,3,5
1971,7,1,12
1972,22,8,19
1973,42,3,6
1974,59,8,15
1975,95,6,16
1976,54,5,13
1977,73,1,7
1978,51,8,11
1979,82,10,18
1980,23,9,1
1981,83,2,12
1982,25,4,7
1983,57,3,15
1984,69,3,17
1985,89,6,6
1986,45,8,14
1987,88,2,3
1988,51,6,10
1989,59,4,16
1990,44,10,3
1991,26,6,6
1992,43,7,11
1993,32,4,14
1994,30,7,11
1995,14,8,14
1996,71,6,13
1997,96,7,5
1998,61,10,2
1999,1,10,5
2000,47,6,5
2001,43,8,7
2002,90,6,11
2003,15,4,11
2004,68,4,4
2005,74,5,3
2006,85,1,13
2007,39,2,7
2008,94,4,13
2009,86,10,11
2010,0,4,3
2011,81,4,20
2012,58,9,11
2013,12,9,18
2014,91,4,12
2015,43,9,9
2016,54,10,5
2017,47,5,3
2018,22,1,18
2019,31,7,5
2020,34,9,9
2021,98,7,8
2022,42,4,3
2023,68,9,3
2024,62,3,2
2025,36,9,12
2026,83,9,13
2027,44,9,3
2028,81,3,15
2029,70,6,18
2030,6,7,20
2031,48,6,11
2032,9,9,13
2033,28,6,15
2034,77,9,8
2035,56,3,17
2036,9,1,15
2037,85,3,4
2038,66,1,15
2039,9,3,11
2040,36,10,18
2041,28,1,5
2042,64,9,6
2043,74,10,9
2044,13,1,18
2045,2,5,13
2046,37,5,17
2047,71,4,8
2048,87,6,20
2049,94,3,3
2050,81,5,1
2051,3,1,4
2052,98,6,19
2053,80,10,20
2054,82,6,16
2055,50,8,18
2056,61,8,3
2057,82,2,10
2058,28,3,11
2059,35,9,7
2060,53,8,18
2061,26,9,14
2062,42,2,8
2063,46,4,10
2064,69,3,16
2065,28,9,19
2066,43,8,8
2067,83,2,15
2068,62,10,5
2069,74,7,18
2070,74,1,20
2071,9,9,10
2072,91,5,3
2073,99,7,14
2074,75,7,1
2075,96,2,16
2076,38,4,19
2077,31,1,6
2078,22,8,13
2079,91,2,11
2080,57,8,6
2081,21,2,6
2082,97,6,17
2083,61,6,8
2084,41,7,20
2085,99,8,3
2086,41,10,8
2087,23,8,12
2088,52,9,19
2089,23,10,18
2090,72,5,1
2091,41,6,15
2092,60,9,5
2093,47,7,17
2094,15,9,11
2095,36,6,2
2096,65,9,15
2097,94,9,3
2098,42,5,18
2099,0,6,8
2100,83,3,12
2101,6,2,1
2102,93,2,18
2103,67,8,9
2104,31,10,2
2105,29,8,6
2106,16,1,12
2107,67,7,16
2108,26,4,10
2109,6,3,9
2110,11,2,13
2111,81,2,19
2112,55,1,4
2113,43,8,15
2114,67,10,3
2115,20,8,14
2116,91,10,2
2117,92,1,9
2118,14,4,16
2119,14,10,9
2120,80,7,18
2121,99,5,8
2122,63,9,7
2123,43,2,5
2124,27,5,15
2125,87,6,19
2126,20,5,17
2127,23,3,16
2128,34,7,8
2129,32,4,2
2130,65,10,17
2131,22,3,13
2132,21,3,2
2133,57,4,2
2134,68,1,19
2135,45,1,15
2136,39,7,18
2137,24,5,18
2138,86,4,6
2139,17,1,6
2140,52,1,10
2141,90,9,16
2142,8,9,8
2143,5,10,12
2144,97,3,9
2145,86,5,14
2146,82,5,16
2147,10,10,11
2148,62,9,9
2149,29,6,1
2150,11,9,10
2151,30,3,9
2152,71,7,16
2153,58,7,14
2154,94,1,11
2155,42,2,12
2156,85,6,20
2157,71,4,16
2158,25,4,10
2159,54,5,18
2160,83,2,19
2161,25,3,20
2162,45,5,15
2163,3,9,5
2164,84,2,7
2165,83,4,6
2166,37,1,5
2167,33,8,6
2168,60,9,14
2169,89,3,17
2170,7,2,6
2171,60,7,19
2172,37,9,18
2173,84,3,18
2174,98,9,2
2175,16,2,11
2176,45,8,19
2177,39,10,17
2178,33,5,14
2179,97,10,13
2180,65,5,16
2181,73,3,15
2182,87,5,19
2183,68,8,12
2184,24,4,5
2185,6,5,7
2186,97,8,14
2187,60,1,10
2188,88,5,7
2189,61,5,4
2190,59,9,13
2191,74,8,6
2192,29,9,19
2193,28,6,4
2194,24,7,13
2195,3,3,16
2196,82,9,16
2197,21,9,4
2198,6,9,12
2199,84,1,19
2200,21,1,1
2201,27,2,4
2202,26,1,20
2203,89,6,5
2204,64,9,12
2205,3,4,15
2206,53,1,6
2207,37,5,1
2208,7,3,1
2209,80,2,15
2210,75,10,5
2211,11,9,19
2212,2,10,16
2213,54,5,8
2214,5,2,15
2215,17,7,6
2216,78,2,13
2217,5,3,17
2218,78,4,4
2219,81,1,2
2220,30,5,17
2221,98,6,6
2222,3,4,19
2223,0,9,10
2224,93,8,5
2225,44,9,17
2226,44,10,4
2227,61,9,17
2228,0,3,6
2229,17,6,9
2230,29,4,10
2231,91,8,18
2232,34,7,11
2233,100,4,7
2234,59,6,16
2235,21,6,13
2236,63,5,4
2237,94,4,8
2238,17,3,4
2239,38,2,12
2240,79,10,6
2241,1,7,13
2242,15,1,12
2243,86,1,10
2244,17,7,12
2245,53,4,5
2246,22,10,16
2247,77,9,1
2248,47,4,17
2249,66,4,2
2250,11,8,14
2251,9,10,12
2252,40,5,8
2253,54,9,18
2254,51,7,6
2255,47,7,10
2256,4,8,7
2257,10,3,4
2258,6,6,18
2259,44,5,18
2260,72,1,16
2261,8,6,11
2262,72,10,9
2263,18,7,14
2264,2,7,14
2265,69,9,16
2266,93,6,16
2267,100,3,12
2268,29,4,5
2269,27,8,4
2270,17,10,3
2271,58,4,13
2272,11,6,2
2273,49,2,4
2274,72,2,10
2275,88,1,19
2276,3,5,3
2277,11,10,15
2278,57,4,11
2279,50,4,20
2280,15,5,6
2281,57,4,4
2282,3,10,4
2283,100,6,2
2284,60,9,13
2285,39,2,15
2286,85,10,16
2287,29,4,9
2288,53,1,6
2289,67,7,16
2290,56,5,4
2291,75,8,14
2292,79,7,7
2293,45,6,4
2294,90,7,16
2295,79,1,4
2296,97,8,14
2297,11,8,13
2298,5,2,4
2299,30,1,2
2300,58,3,4
2301,68,7,10
2302,59,7,16
2303,32,8,1
2304,37,5,16
2305,43,4,8
2306,60,4,16
2307,45,6,19
2308,29,2,3
2309,27,1,10
2310,27,2,3
2311,29,3,1
2312,72,6,13
2313,75,5,3
2314,97,10,9
2315,78,3,1
2316,38,10,4
2317,11,7,1
2318,74,5,15
2319,89,2,20
2320,32,1,11
2321,50,8,4
2322,40,9,15
2323,70,3,2
2324,30,9,13
2325,22,6,11
2326,75,4,17
2327,35,3,14
2328,84,3,11
2329,68,7,19
2330,63,9,16
2331,4,2,4
2332,49,5,1
2333,29,2,5
2334,63,4,10
2335,61,8,20
2336,91,4,2
2337,83,1,4
2338,90,8,10
2339,26,4,6
2340,73,1,12
2341,50,9,2
2342,95,4,6
2343,94,8,10
2344,17,5,6
2345,71,2,12
2346,56,7,14
2347,35,5,2
2348,73,4,19
2349,92,7,4
2350,47,7,6
2351,48,5,18
2352,71,3,7
2353,67,8,11
2354,71,4,8
2355,62,2,12
2356,72,1,12
2357,37,7,9
2358,5,2,1
2359,97,6,2
2360,55,5,10
2361,92,7,17
2362,46,4,8
2363,38,2,13
2364,49,8,18
2365,8,8,18
2366,65,9,13
2367,66,1,2
2368,62,1,6
2369,16,3,15
2370,61,7,7
2371,66,2,8
2372,11,10,2
2373,31,10,18
2374,10,6,8
2375,20,2,5
2376,100,8,9
2377,14,4,10
2378,52,10,10
2379,71,4,11
2380,29,3,8
2381,5,5,9
2382,14,6,18
2383,79,5,16
2384,51,7,11
2385,32,9,2
2386,23,1,4
2387,91,10,7
2388,6,7,13
2389,73,8,10
2390,65,10,14
2391,75,7,4
2392,87,6,10
2393,70,5,13
2394,40,8,13
2395,60,4,15
2396,36,7,3
2397,12,4,3
2398,35,8,13
2399,62,9,10
2400,69,5,17
2401,62,9,2
2402,58,3,12
2403,76,7,5
2404,18,7,11
2405,0,6,3
2406,1,8,3
2407,84,9,1
2408,77,3,16
2409,90,3,18
2410,21,1,12
2411,78,9,16
2412,13,2,4
2413,67,10,9
2414,17,8,14
2415,5,6,4
2416,26,8,16
2417,63,6,15
2418,27,7,20
2419,41,3,1
2420,13,8,17
2421,45,8,14
2422,48,5,7
2423,56,4,17
2424,58,4,19
2425,17,6,19
2426,86,6,8
2427,95,7,3
2428,89,2,15
2429,92,3,7
2430,77,1,11
2431,7,3,14
2432,26,6,17
2433,17,3,19
2434,68,1,7
2435,43,4,12
2436,47,9,6
2437,94,4,14
2438,92,10,17
2439,72,2,2
2440,58,1,5
2441,27,7,9
2442,6,5,17
2443,7,7,2
2444,53,5,20
2445,26,2,14
2446,75,4,17
2447,37,10,7
2448,93,7,17
2449,49,3,5
2450,20,9,20
2451,93,9,13
2452,56,3,12
2453,61,10,6
2454,55,4,7
2455,92,3,12
2456,23,2,12
2457,57,2,14
2458,9,6,18
2459,0,7,6
2460,19,2,6
2461,71,8,14
2462,50,10,5
2463,38,10,16
2464,67,7,4
2465,30,3,9
2466,37,3,3
2467,56,7,8
2468,5,9,11
2469,59,6,14
2470,80,7,13
2471,90,10,4
2472,61,6,12
2473,31,3,1
2474,70,10,5
2475,89,9,7
2476,75,6,17
2477,17,9,11
2478,31,9,8
2479,31,1,2
2480,84,1,18
2481,90,5,10
2482,39,5,3
2483,50,10,2
2484,74,6,7
2485,38,3,17
2486,68,8,13
2487,39,7,1
2488,79,2,1
2489,13,8,17
2490,35,10,3
2491,11,3,3
2492,75,1,3
2493,54,10,6
2494,36,7,17
2495,82,8,7
2496,75,4,14
2497,51,4,18
2498,34,7,6
2499,58,2,19
2500,80,2,20
