process_id,arrival_time,priority,burst_time
1663,0,7,11
1664,1,10,12
1665,1,3,8
1666,0,7,8
1667,0,8,10
1668,1,3,10
1669,1,9,10
1670,1,5,8
1671,0,9,9
1672,1,2,11
1673,0,7,9
1674,0,1,11
1675,1,3,11
1676,1,7,10
1677,0,1,12
1678,1,1,8
1679,1,8,12
1680,0,1,9
1681,0,3,8
1682,0,9,8
1683,0,3,8
1684,0,6,11
1685,0,5,8
1686,1,1,10
1687,0,7,11
1688,0,9,12
1689,1,7,11
1690,1,1,11
1691,0,5,8
1692,1,8,10
1693,0,4,9
1694,1,6,9
1695,0,3,10
1696,1,8,10
1697,1,10,12
1698,1,3,11
1699,0,2,9
1700,1,3,9
1701,0,5,12
1702,1,10,8
1703,0,5,9
1704,1,5,11
1705,0,5,10
1706,1,1,8
1707,0,8,9
1708,0,2,12
1709,0,10,9
1710,0,7,10
1711,0,6,12
1712,0,6,8
1713,1,4,9
1714,0,2,11
1715,0,4,11
1716,1,5,11
1717,0,10,11
1718,1,2,10
1719,0,3,11
1720,0,4,8
1721,1,7,8
1722,0,7,9
1723,1,6,9
1724,1,3,8
1725,0,1,8
1726,0,6,10
1727,0,1,8
1728,0,2,8
1729,1,6,12
1730,0,4,8
1731,0,10,9
1732,1,6,8
1733,1,10,10
1734,0,7,9
1735,1,7,8
1736,0,1,12
1737,1,4,12
1738,0,6,9
1739,0,1,10
1740,0,1,8
1741,1,6,8
1742,0,3,12
1743,1,6,12
1744,0,1,11
1745,1,2,9
1746,0,8,11
1747,1,10,8
1748,1,10,12
1749,0,8,12
1750,1,9,11
1751,0,3,12
1752,0,9,11
1753,0,9,12
1754,0,3,8
1755,0,2,8
1756,1,8,9
1757,0,3,8
1758,0,10,10
1759,0,4,10
1760,0,7,10
1761,0,5,12
1762,1,5,8
1763,0,6,12
1764,0,7,9
1765,0,10,10
1766,0,2,8
1767,0,6,9
1768,0,2,10
1769,0,5,10
1770,1,6,11
1771,0,8,9
1772,0,3,11
1773,1,7,10
1774,0,3,9
1775,1,3,9
1776,1,3,11
1777,0,5,9
1778,0,3,12
1779,0,10,9
1780,0,9,12
1781,1,2,12
1782,1,5,8
1783,0,7,12
1784,0,3,11
1785,1,6,8
1786,1,2,8
1787,0,7,9
1788,1,7,11
1789,0,6,10
1790,1,10,8
1791,1,5,12
1792,0,1,10
1793,1,1,8
1794,1,8,11
1795,1,4,10
1796,0,4,9
1797,0,6,12
1798,1,7,12
1799,1,4,9
1800,0,2,8
1801,1,7,10
1802,0,1,12
1803,0,4,12
1804,1,9,10
1805,1,2,12
1806,1,10,11
1807,0,8,11
1808,0,9,10
1809,0,6,11
1810,0,7,8
1811,1,4,12
1812,1,3,10
1813,0,4,8
1814,0,10,9
1815,0,6,12
1816,0,10,10
1817,0,3,9
1818,0,7,12
1819,0,7,9
1820,1,3,12
1821,0,3,10
1822,0,6,9
1823,1,9,8
1824,0,7,9
1825,1,9,11
1826,0,6,10
1827,0,8,10
1828,0,7,9
1829,0,1,10
1830,1,7,10
1831,0,5,8
1832,0,5,8
1833,1,5,11
1834,0,3,8
1835,0,4,8
1836,0,5,12
1837,0,3,10
1838,0,6,9
1839,0,8,11
1840,1,7,8
1841,0,5,11
1842,0,9,8
1843,1,5,11
1844,1,8,10
1845,0,3,11
1846,0,9,9
1847,0,5,9
1848,1,1,12
1849,1,3,12
1850,0,4,11
1851,0,2,10
1852,1,7,11
1853,0,3,10
1854,1,6,8
1855,1,7,8
1856,0,6,12
1857,0,10,10
1858,0,5,10
1859,1,9,11
1860,0,5,12
1861,0,6,8
1862,0,5,12
1863,0,2,11
1864,1,10,10
1865,0,4,10
1866,0,10,10
1867,0,4,8
1868,0,3,11
1869,0,7,8
1870,0,7,12
1871,1,5,10
1872,0,8,8
1873,0,8,11
1874,0,8,10
1875,0,10,8
1876,0,7,12
1877,0,7,10
1878,0,9,12
1879,1,9,11
1880,0,2,10
1881,1,6,12
1882,0,5,12
1883,0,3,11
1884,1,8,9
1885,0,2,11
1886,1,8,9
1887,0,8,11
1888,0,8,9
1889,1,8,10
1890,0,9,12
1891,1,2,10
1892,1,6,12
1893,0,6,8
1894,0,10,11
1895,0,2,8
1896,1,6,12
1897,0,7,11
1898,1,4,8
1899,0,2,10
1900,1,7,12
1901,0,4,12
1902,0,6,12
1903,1,9,11
1904,0,7,11
1905,0,8,11
1906,0,4,10
1907,0,8,11
1908,0,7,8
1909,0,3,9
1910,0,8,9
1911,0,9,8
1912,0,6,9
1913,0,8,9
1914,1,1,8
1915,0,6,12
1916,0,2,11
1917,0,4,9
1918,0,10,9
1919,0,2,8
1920,1,1,12
1921,1,5,9
1922,1,7,10
1923,1,2,11
1924,0,3,11
1925,0,6,12
1926,0,4,9
1927,1,6,9
1928,0,8,9
1929,1,5,8
1930,1,1,9
1931,1,10,8
1932,0,9,8
1933,0,4,12
1934,0,7,9
1935,1,4,12
1936,0,3,10
1937,1,5,10
1938,0,10,8
1939,0,7,10
1940,1,1,10
1941,0,9,9
1942,0,1,10
1943,0,4,11
1944,0,5,8
1945,0,2,11
1946,0,2,12
1947,0,8,10
1948,0,6,11
1949,0,10,12
1950,1,8,8
1951,0,4,11
1952,1,4,11
1953,1,8,9
1954,0,7,12
1955,0,3,8
1956,0,9,9
1957,0,1,10
1958,0,9,8
1959,0,8,12
1960,0,4,10
1961,1,5,8
1962,1,9,11
1963,1,1,9
1964,1,4,8
1965,0,7,12
1966,1,8,10
1967,0,8,11
1968,0,3,11
1969,0,8,11
1970,0,10,8
1971,0,7,9
1972,0,3,12
1973,0,8,9
1974,0,3,9
1975,0,7,11
1976,0,5,12
1977,0,6,9
1978,0,5,12
1979,1,2,9
1980,0,4,8
1981,0,5,11
1982,0,9,11
1983,1,10,10
1984,1,3,8
1985,0,6,11
1986,0,6,11
1987,1,1,9
1988,0,1,9
1989,0,5,12
1990,0,8,8
1991,1,5,9
1992,0,8,8
1993,0,4,10
1994,1,6,8
1995,1,5,11
1996,0,5,12
1997,0,9,10
1998,1,1,10
1999,0,5,10
2000,1,3,12
2001,0,3,11
2002,1,4,11
2003,0,7,8
2004,0,1,10
2005,0,10,8
2006,0,6,8
2007,1,2,10
2008,0,10,8
2009,0,7,8
2010,0,5,11
2011,1,6,8
2012,1,6,10
2013,0,1,10
2014,0,6,8
2015,0,7,11
2016,0,9,11
2017,0,4,11
2018,0,4,11
2019,1,4,12
2020,0,2,9
2021,1,5,10
2022,0,5,10
2023,1,7,12
2024,1,7,10
2025,0,10,12
2026,0,10,12
2027,0,6,11
2028,0,2,8
2029,0,4,8
2030,0,4,10
2031,0,8,10
2032,1,8,8
2033,0,8,8
2034,1,10,10
2035,0,1,9
2036,0,8,8
2037,0,6,10
2038,0,6,10
2039,0,3,8
2040,1,1,8
2041,0,8,11
2042,0,1,9
2043,1,8,10
2044,1,6,12
2045,0,9,8
2046,0,3,11
2047,0,1,12
2048,0,7,12
2049,0,5,9
2050,1,2,10
2051,1,7,8
2052,0,4,10
2053,0,10,10
2054,0,7,11
2055,1,7,8
2056,0,7,10
2057,0,3,10
2058,1,10,11
2059,0,5,10
2060,0,1,11
2061,0,1,10
2062,0,1,12
2063,1,7,10
2064,0,5,11
2065,0,10,8
2066,0,4,8
2067,0,9,11
2068,0,1,8
2069,0,3,11
2070,0,9,9
2071,0,1,9
2072,0,4,9
2073,0,10,12
2074,0,3,12
2075,0,2,9
2076,1,1,10
2077,0,5,9
2078,0,6,11
2079,0,2,11
2080,0,7,10
2081,0,10,8
2082,0,2,10
2083,0,7,12
2084,0,10,8
2085,0,9,10
2086,1,3,8
2087,0,8,10
2088,1,2,11
2089,0,2,9
2090,0,4,12
2091,0,9,11
2092,0,3,11
2093,0,10,11
2094,1,7,10
2095,0,7,10
2096,0,8,11
2097,1,5,12
2098,0,4,10
2099,0,9,12
2100,0,6,12
2101,0,7,10
2102,0,1,12
2103,1,7,10
2104,1,1,9
2105,0,6,9
2106,0,8,9
2107,1,6,9
2108,1,5,11
2109,0,2,11
2110,0,3,12
2111,1,9,12
2112,0,3,10
2113,0,2,11
2114,0,9,9
2115,1,5,9
2116,0,5,9
2117,1,1,10
2118,0,8,9
2119,0,8,12
2120,1,4,12
2121,0,2,11
2122,0,6,9
2123,0,3,10
2124,1,4,10
2125,0,2,8
2126,0,9,8
2127,1,9,8
2128,1,10,8
2129,1,7,12
2130,0,7,11
2131,1,2,11
2132,1,9,9
2133,0,6,11
2134,0,1,10
2135,0,5,11
2136,1,8,8
2137,0,5,11
2138,0,6,12
2139,0,1,11
2140,0,9,8
2141,0,6,9
2142,0,10,12
2143,0,4,12
2144,0,5,11
2145,0,3,10
2146,0,8,9
2147,0,9,11
2148,0,4,10
2149,0,5,10
2150,0,9,9
2151,0,8,10
2152,0,6,11
2153,0,1,8
2154,0,3,11
2155,0,6,9
2156,0,7,8
2157,0,9,12
2158,1,8,8
2159,0,4,9
2160,0,6,9
2161,0,5,10
2162,0,8,10
2163,0,6,10
2164,0,6,11
2165,0,1,10
2166,0,8,10
2167,0,8,8
2168,0,9,8
2169,1,6,8
2170,0,10,10
2171,0,2,10
2172,0,3,8
2173,0,3,8
2174,0,7,8
2175,0,10,10
2176,0,4,8
2177,0,9,11
2178,0,6,12
2179,0,3,12
2180,0,1,8
2181,0,1,10
2182,1,6,10
2183,0,1,8
2184,1,1,12
2185,0,2,10
2186,0,8,8
2187,1,5,10
2188,0,2,10
2189,0,1,11
2190,0,9,11
2191,0,7,10
2192,0,7,12
2193,0,4,9
2194,0,1,12
2195,0,6,8
2196,0,2,10
2197,0,1,9
2198,0,4,8
2199,0,4,9
2200,0,9,9
2201,1,6,11
2202,0,10,10
2203,0,9,10
2204,0,1,9
2205,1,3,9
2206,0,3,11
2207,1,6,10
2208,0,5,12
2209,0,1,12
2210,1,1,9
2211,1,5,12
2212,1,4,10
2213,0,9,9
2214,1,4,11
2215,1,5,8
2216,0,4,11
2217,0,10,11
2218,0,9,11
2219,0,9,11
2220,0,4,9
2221,1,3,11
2222,0,7,12
2223,1,1,12
2224,0,4,8
2225,0,6,11
2226,0,9,11
2227,0,6,9
2228,0,7,8
2229,0,6,11
2230,0,5,8
2231,1,4,8
2232,0,7,8
2233,0,5,12
2234,0,5,8
2235,0,9,12
2236,0,1,11
2237,0,3,10
2238,1,2,9
2239,0,6,10
2240,0,9,8
2241,1,3,12
2242,0,1,10
2243,0,4,10
2244,0,7,10
2245,0,4,8
2246,0,2,12
2247,0,5,12
2248,1,7,12
2249,1,3,12
2250,0,5,8
2251,1,5,9
2252,0,2,11
2253,0,6,9
2254,0,9,8
2255,0,2,9
2256,0,2,12
2257,0,3,8
2258,0,6,12
2259,1,1,10
2260,0,9,9
2261,1,1,12
2262,1,6,8
2263,0,10,10
2264,1,2,9
2265,0,9,9
2266,0,7,11
2267,0,9,10
2268,1,10,9
2269,0,9,8
2270,0,3,11
2271,0,10,10
2272,1,9,10
2273,1,10,8
2274,0,4,9
2275,0,6,11
2276,1,10,8
2277,0,7,9
2278,1,10,8
2279,1,4,9
2280,1,6,9
2281,0,1,10
2282,1,5,11
2283,1,7,11
2284,1,8,10
2285,1,5,12
2286,1,2,12
2287,1,8,8
2288,0,3,8
2289,0,3,11
2290,1,5,11
2291,0,9,10
2292,0,6,8
2293,1,6,11
2294,0,6,12
2295,1,3,11
2296,0,1,8
2297,0,9,11
2298,0,6,10
2299,0,5,8
2300,0,3,9
2301,0,6,11
2302,0,7,10
2303,1,5,11
2304,0,10,11
2305,0,1,10
2306,0,5,8
2307,1,2,12
2308,1,6,8
2309,0,1,12
2310,0,8,10
2311,0,1,10
2312,1,3,11
2313,0,7,12
2314,0,3,12
2315,0,2,10
2316,0,1,10
2317,1,10,8
2318,0,1,10
2319,0,2,10
2320,0,6,10
2321,0,1,10
2322,0,6,9
2323,1,5,9
2324,0,5,9
2325,0,9,8
2326,0,3,11
2327,0,9,12
2328,0,9,8
2329,0,10,12
2330,0,5,8
2331,1,1,10
2332,0,1,12
2333,0,2,8
2334,0,4,11
2335,0,4,10
2336,1,2,11
2337,0,10,12
2338,1,10,12
2339,0,4,9
2340,1,6,11
2341,1,7,8
2342,0,9,12
2343,1,2,10
2344,0,8,11
2345,1,9,10
2346,0,2,12
2347,1,6,10
2348,0,10,11
2349,1,5,9
2350,0,2,11
2351,0,2,10
2352,0,4,10
2353,0,5,9
2354,1,8,11
2355,0,4,9
2356,0,4,11
2357,0,4,11
2358,0,1,8
2359,0,7,11
2360,0,5,9
2361,1,5,10
2362,0,8,8
2363,0,6,9
2364,1,4,12
2365,0,4,12
2366,0,8,10
2367,0,3,12
2368,0,2,8
2369,0,9,11
2370,0,4,10
2371,0,5,11
2372,0,7,8
2373,0,8,8
2374,0,8,10
2375,0,4,10
2376,0,10,9
2377,0,2,12
2378,0,5,8
2379,0,5,10
2380,0,8,12
2381,0,2,8
2382,1,2,10
2383,0,7,10
2384,0,2,8
2385,0,8,12
2386,0,5,12
2387,0,3,12
2388,1,9,12
2389,0,6,9
2390,0,10,10
2391,0,1,12
2392,0,9,9
2393,0,3,8
2394,1,7,8
2395,0,5,12
2396,0,6,12
2397,0,1,10
2398,0,4,9
2399,0,5,11
2400,0,6,11
2401,1,7,12
2402,0,4,12
2403,0,8,11
2404,1,9,12
2405,0,6,8
2406,0,6,9
2407,1,9,9
2408,1,2,11
2409,0,1,11
2410,0,2,12
2411,0,2,11
2412,1,5,8
2413,0,6,12
2414,0,8,11
2415,0,5,9
2416,0,7,12
2417,1,8,12
2418,0,4,11
2419,0,3,9
2420,0,4,12
2421,0,4,8
2422,0,10,8
2423,0,5,8
2424,0,2,9
2425,0,1,8
2426,1,6,9
2427,0,3,12
2428,0,4,12
2429,0,8,11
2430,0,9,10
2431,1,10,10
2432,0,10,10
2433,0,8,10
2434,0,4,8
2435,1,10,8
2436,0,9,8
2437,0,1,12
2438,1,10,8
2439,0,2,8
2440,1,2,12
2441,0,7,9
2442,0,4,11
2443,0,6,10
2444,1,5,9
2445,0,2,11
2446,0,1,9
2447,0,5,9
2448,0,9,12
2449,0,3,10
2450,1,5,10
2451,0,6,12
2452,1,7,12
2453,0,4,11
2454,0,6,11
2455,0,5,12
2456,0,5,8
2457,1,5,12
2458,1,5,9
2459,1,3,11
2460,0,5,8
2461,0,8,11
2462,0,6,12
2463,0,1,12
2464,0,6,12
2465,0,5,11
2466,1,1,10
2467,0,2,10
2468,1,5,12
2469,1,4,10
2470,1,9,8
2471,0,2,10
2472,0,1,9
2473,0,5,12
2474,1,3,10
2475,1,4,8
2476,0,9,10
2477,0,9,12
2478,0,2,10
2479,0,5,9
2480,0,7,8
2481,0,10,11
2482,0,6,11
2483,0,10,11
2484,0,4,11
2485,0,10,10
2486,0,3,8
2487,0,1,10
2488,0,10,11
2489,0,8,8
2490,0,5,10
2491,0,1,12
2492,0,4,11
2493,0,10,9
2494,0,8,12
2495,1,6,12
2496,0,1,12
2497,0,2,11
2498,0,8,12
2499,0,4,11
2500,0,8,8
