process_id,arrival_time,priority,burst_time
1663,62,5,11
1664,52,4,5
1665,52,1,12
1666,12,4,2
1667,40,4,18
1668,3,4,19
1669,12,5,3
1670,30,3,13
1671,32,2,6
1672,41,4,20
1673,11,3,11
1674,27,3,18
1675,17,2,14
1676,60,5,1
1677,38,3,9
1678,31,3,14
1679,38,1,12
1680,17,4,12
1681,97,4,17
1682,94,4,13
1683,99,5,3
1684,68,1,20
1685,57,1,16
1686,71,1,20
1687,53,4,10
1688,92,5,8
1689,75,4,10
1690,35,5,3
1691,75,2,12
1692,23,4,15
1693,75,3,17
1694,22,2,2
1695,2,4,18
1696,8,4,19
1697,92,3,1
1698,41,3,6
1699,34,4,8
1700,72,4,9
1701,0,5,7
1702,100,1,6
1703,100,5,19
1704,27,4,15
1705,22,2,7
1706,98,2,6
1707,30,4,17
1708,63,1,13
1709,51,5,3
1710,6,3,10
1711,88,3,19
1712,48,4,18
1713,0,1,5
1714,43,4,16
1715,93,5,19
1716,27,4,10
1717,13,5,13
1718,4,5,2
1719,43,5,12
1720,13,2,13
1721,30,2,18
1722,71,4,9
1723,25,2,11
1724,40,5,16
1725,89,4,10
1726,26,3,17
1727,57,4,6
1728,1,5,2
1729,73,5,9
1730,41,5,20
1731,37,2,10
1732,79,4,9
1733,61,3,15
1734,10,4,5
1735,49,4,18
1736,96,1,8
1737,25,3,20
1738,92,3,11
1739,60,4,3
1740,74,3,15
1741,34,5,1
1742,90,3,3
1743,42,3,2
1744,86,4,8
1745,19,1,8
1746,90,2,7
1747,77,3,10
1748,76,3,18
1749,60,3,7
1750,23,3,8
1751,34,3,5
1752,54,1,17
1753,7,4,7
1754,62,4,16
1755,32,1,9
1756,92,4,1
1757,20,3,5
1758,23,3,4
1759,95,3,13
1760,65,3,8
1761,45,4,1
1762,7,3,8
1763,97,4,14
1764,44,1,1
1765,91,3,10
1766,87,3,1
1767,88,1,11
1768,17,4,20
1769,64,1,11
1770,68,5,5
1771,6,3,19
1772,36,5,20
1773,49,2,7
1774,95,4,2
1775,81,5,12
1776,32,4,2
1777,88,3,17
1778,97,2,3
1779,39,4,15
1780,75,5,16
1781,8,3,16
1782,33,3,6
1783,23,4,20
1784,80,3,19
1785,95,3,18
1786,93,2,14
1787,100,3,6
1788,41,2,12
1789,33,5,9
1790,99,2,11
1791,50,5,6
1792,37,5,12
1793,68,5,4
1794,32,2,1
1795,89,2,3
1796,96,3,5
1797,37,3,7
1798,66,1,10
1799,80,4,20
1800,96,4,5
1801,98,3,15
1802,25,2,20
1803,99,5,12
1804,10,4,5
1805,52,1,11
1806,46,4,19
1807,51,2,16
1808,60,4,12
1809,86,4,2
1810,50,3,8
1811,57,1,2
1812,3,4,18
1813,80,2,8
1814,92,3,17
1815,82,3,17
1816,72,5,20
1817,5,3,2
1818,57,4,17
1819,37,5,11
1820,9,4,8
1821,19,1,17
1822,84,3,6
1823,20,4,6
1824,100,3,18
1825,53,4,10
1826,45,5,3
1827,78,4,7
1828,87,2,7
1829,55,2,10
1830,69,4,5
1831,32,4,14
1832,47,3,20
1833,36,4,9
1834,49,3,12
1835,75,1,8
1836,100,1,5
1837,66,3,8
1838,88,2,11
1839,36,3,10
1840,36,4,6
1841,23,3,6
1842,49,1,1
1843,67,4,13
1844,92,4,17
1845,61,2,12
1846,88,4,1
1847,25,3,20
1848,84,5,10
1849,99,1,15
1850,44,4,9
1851,80,3,19
1852,39,4,15
1853,83,5,14
1854,57,2,2
1855,56,5,7
1856,10,2,18
1857,30,5,5
1858,90,1,16
1859,25,4,1
1860,99,4,11
1861,20,5,13
1862,43,5,16
1863,100,3,5
1864,59,3,10
1865,21,3,10
1866,28,3,17
1867,46,4,2
1868,75,3,13
1869,1,1,2
1870,75,2,15
1871,47,4,14
1872,29,3,18
1873,69,3,11
1874,32,3,11
1875,63,1,4
1876,22,4,18
1877,41,5,15
1878,99,5,16
1879,15,5,14
1880,48,4,10
1881,89,3,11
1882,19,5,11
1883,67,4,17
1884,36,5,12
1885,93,3,14
1886,53,1,4
1887,8,4,17
1888,86,2,3
1889,63,1,3
1890,1,2,2
1891,23,3,16
1892,57,2,6
1893,39,4,11
1894,39,3,2
1895,82,2,13
1896,10,4,12
1897,53,1,7
1898,44,4,13
1899,98,3,14
1900,97,5,1
1901,2,1,19
1902,80,3,15
1903,53,4,9
1904,31,3,13
1905,81,2,18
1906,85,4,7
1907,29,5,17
1908,83,4,9
1909,12,5,10
1910,14,5,16
1911,53,4,5
1912,10,4,2
1913,89,2,13
1914,97,1,20
1915,46,3,10
1916,42,5,14
1917,29,3,3
1918,46,4,6
1919,98,4,10
1920,97,3,17
1921,46,4,16
1922,22,2,7
1923,43,4,10
1924,95,3,11
1925,50,3,4
1926,71,5,19
1927,1,3,12
1928,93,1,4
1929,24,5,14
1930,9,4,10
1931,92,5,14
1932,43,3,3
1933,14,1,9
1934,67,3,9
1935,65,4,19
1936,0,2,12
1937,35,5,15
1938,9,4,19
1939,80,5,4
1940,46,4,20
1941,34,4,20
1942,35,1,19
1943,42,4,2
1944,25,3,12
1945,28,4,4
1946,61,2,2
1947,85,1,9
1948,83,3,1
1949,97,4,1
1950,68,4,5
1951,74,4,18
1952,69,2,12
1953,13,4,15
1954,30,3,5
1955,93,4,13
1956,86,1,11
1957,73,2,10
1958,97,2,16
1959,86,4,17
1960,16,4,2
1961,55,3,19
1962,37,5,16
1963,11,5,11
1964,19,2,16
1965,83,2,7
1966,29,5,19
1967,78,1,8
1968,23,5,14
1969,94,4,1
1970,80,3,14
1971,80,4,4
1972,91,2,5
1973,2,3,15
1974,29,3,8
1975,36,3,1
1976,97,3,18
1977,67,2,11
1978,52,4,1
1979,59,3,6
1980,27,3,20
1981,5,3,11
1982,54,2,5
1983,4,5,5
1984,90,5,9
1985,22,4,13
1986,65,5,16
1987,41,1,18
1988,70,3,5
1989,91,2,5
1990,1,4,2
1991,16,5,1
1992,49,1,16
1993,56,2,11
1994,7,4,12
1995,25,4,15
1996,79,2,5
1997,64,1,20
1998,15,4,5
1999,90,4,19
2000,91,1,10
2001,49,4,13
2002,72,2,14
2003,53,4,7
2004,87,4,4
2005,16,3,14
2006,67,5,3
2007,43,3,1
2008,60,5,13
2009,1,4,2
2010,3,5,11
2011,8,4,5
2012,47,4,17
2013,90,5,12
2014,37,4,3
2015,34,3,7
2016,98,2,4
2017,79,3,16
2018,1,1,16
2019,7,3,20
2020,18,4,7
2021,59,4,6
2022,37,4,9
2023,35,4,13
2024,11,4,20
2025,32,5,19
2026,21,5,11
2027,27,3,2
2028,16,3,3
2029,18,3,10
2030,15,5,13
2031,62,1,19
2032,44,5,9
2033,28,5,12
2034,93,3,3
2035,53,5,18
2036,64,5,20
2037,49,4,6
2038,38,4,18
2039,15,4,3
2040,51,5,15
2041,92,3,5
2042,95,4,13
2043,5,2,4
2044,52,3,16
2045,46,3,8
2046,97,3,3
2047,50,3,7
2048,3,5,13
2049,44,3,20
2050,4,4,2
2051,44,2,8
2052,79,5,16
2053,35,4,5
2054,23,4,12
2055,84,5,6
2056,27,2,14
2057,12,3,19
2058,43,2,18
2059,38,1,3
2060,22,2,2
2061,25,4,7
2062,65,3,18
2063,82,3,6
2064,69,3,12
2065,51,3,15
2066,74,5,8
2067,61,5,10
2068,89,5,9
2069,50,2,20
2070,1,1,17
2071,18,2,7
2072,23,5,11
2073,61,3,20
2074,7,3,19
2075,90,2,9
2076,0,3,3
2077,90,2,20
2078,70,3,18
2079,77,4,13
2080,36,2,3
2081,4,4,18
2082,2,4,8
2083,27,5,9
2084,30,2,12
2085,75,4,10
2086,80,3,18
2087,14,5,18
2088,7,4,1
2089,63,4,19
2090,99,4,11
2091,2,2,20
2092,16,4,9
2093,17,5,11
2094,91,3,15
2095,16,2,9
2096,80,5,19
2097,21,5,11
2098,99,4,10
2099,27,2,19
2100,37,3,20
2101,44,3,16
2102,41,4,9
2103,94,4,1
2104,91,5,15
2105,80,4,2
2106,29,1,16
2107,17,3,2
2108,18,5,4
2109,52,5,11
2110,15,3,9
2111,43,3,17
2112,55,1,4
2113,49,2,8
2114,2,3,3
2115,76,3,6
2116,27,4,1
2117,98,3,10
2118,100,2,4
2119,58,4,2
2120,65,4,1
2121,67,4,9
2122,43,3,15
2123,32,1,19
2124,92,4,9
2125,16,1,15
2126,40,1,15
2127,98,4,13
2128,8,3,12
2129,14,2,3
2130,27,4,17
2131,13,4,7
2132,8,2,4
2133,12,3,12
2134,61,2,20
2135,62,2,1
2136,45,4,18
2137,32,4,4
2138,13,1,18
2139,94,5,14
2140,44,3,12
2141,37,5,3
2142,69,3,8
2143,25,2,5
2144,78,5,9
2145,12,4,20
2146,99,4,4
2147,21,1,15
2148,30,3,16
2149,74,5,9
2150,46,3,20
2151,57,1,19
2152,19,3,13
2153,40,3,3
2154,100,2,1
2155,31,1,11
2156,38,5,18
2157,82,5,20
2158,50,2,9
2159,80,4,18
2160,16,3,20
2161,82,3,7
2162,35,3,3
2163,65,4,2
2164,13,5,5
2165,91,2,15
2166,100,4,4
2167,36,4,20
2168,44,5,9
2169,92,5,19
2170,24,4,9
2171,69,3,18
2172,63,5,16
2173,44,4,12
2174,46,4,12
2175,78,5,15
2176,96,3,1
2177,67,3,13
2178,52,1,18
2179,70,4,6
2180,62,4,1
2181,10,2,20
2182,77,5,1
2183,86,5,17
2184,83,3,7
2185,38,3,10
2186,86,3,8
2187,77,5,6
2188,58,2,9
2189,98,3,16
2190,10,5,1
2191,50,3,4
2192,100,3,15
2193,11,1,14
2194,46,3,19
2195,48,5,11
2196,90,4,8
2197,72,4,6
2198,14,3,6
2199,24,1,11
2200,18,5,16
2201,59,3,3
2202,9,1,6
2203,25,3,5
2204,48,4,19
2205,36,3,16
2206,81,4,19
2207,12,3,20
2208,80,4,6
2209,67,5,4
2210,55,5,19
2211,63,3,12
2212,92,3,15
2213,71,3,3
2214,96,3,13
2215,100,3,2
2216,72,5,3
2217,20,4,6
2218,100,3,9
2219,38,4,20
2220,48,1,19
2221,99,3,17
2222,42,4,2
2223,2,5,14
2224,4,3,20
2225,31,2,19
2226,86,5,3
2227,52,4,17
2228,2,5,17
2229,29,3,10
2230,92,3,12
2231,78,5,19
2232,88,2,4
2233,80,5,6
2234,33,1,13
2235,79,3,15
2236,12,5,17
2237,1,4,3
2238,36,5,15
2239,4,5,8
2240,86,4,18
2241,92,2,5
2242,29,5,20
2243,16,5,6
2244,63,4,6
2245,71,3,4
2246,0,3,1
2247,10,4,17
2248,49,4,10
2249,80,1,9
2250,21,4,13
2251,100,3,10
2252,5,3,13
2253,45,5,10
2254,34,4,7
2255,16,3,8
2256,66,3,13
2257,11,5,8
2258,24,4,18
2259,6,1,10
2260,13,4,1
2261,57,5,9
2262,26,5,18
2263,62,2,16
2264,25,4,20
2265,28,5,1
2266,61,4,5
2267,7,1,18
2268,8,3,5
2269,89,5,9
2270,16,4,20
2271,53,4,1
2272,33,2,3
2273,90,4,11
2274,18,5,18
2275,37,4,5
2276,0,3,4
2277,11,1,3
2278,36,4,3
2279,82,3,18
2280,16,5,1
2281,43,4,12
2282,2,4,4
2283,65,3,14
2284,4,2,9
2285,71,4,2
2286,94,3,10
2287,95,5,3
2288,10,5,16
2289,67,2,5
2290,66,5,18
2291,3,4,4
2292,100,5,3
2293,58,4,14
2294,18,3,2
2295,5,3,19
2296,43,5,11
2297,61,2,17
2298,84,2,19
2299,78,4,16
2300,7,5,6
2301,37,2,17
2302,24,5,6
2303,11,1,18
2304,24,3,7
2305,54,3,17
2306,63,2,19
2307,53,4,20
2308,31,3,13
2309,4,2,2
2310,75,1,18
2311,82,2,11
2312,95,3,13
2313,15,3,8
2314,48,3,11
2315,31,2,2
2316,58,2,6
2317,64,4,14
2318,69,4,14
2319,36,3,6
2320,34,3,1
2321,19,3,13
2322,79,4,4
2323,74,5,5
2324,61,3,13
2325,27,1,6
2326,40,4,8
2327,65,2,1
2328,36,4,13
2329,59,2,19
2330,9,5,2
2331,85,4,2
2332,47,1,18
2333,0,5,9
2334,26,3,17
2335,36,4,7
2336,15,4,5
2337,77,4,12
2338,23,3,14
2339,75,5,19
2340,51,4,3
2341,8,2,19
2342,24,2,8
2343,71,3,18
2344,68,1,3
2345,67,2,20
2346,67,4,14
2347,27,4,5
2348,40,3,13
2349,5,2,4
2350,66,4,13
2351,33,3,20
2352,10,4,1
2353,11,1,7
2354,49,5,15
2355,6,2,5
2356,15,4,14
2357,47,5,9
2358,97,4,18
2359,60,1,5
2360,49,3,13
2361,2,4,8
2362,43,1,8
2363,54,2,5
2364,43,5,1
2365,95,1,2
2366,43,2,8
2367,92,2,10
2368,20,4,15
2369,31,5,16
2370,29,2,2
2371,64,3,1
2372,57,4,19
2373,67,3,9
2374,100,3,4
2375,87,3,13
2376,76,4,7
2377,97,2,5
2378,11,2,18
2379,43,3,11
2380,18,3,7
2381,73,5,1
2382,43,4,8
2383,97,5,4
2384,56,4,1
2385,31,4,14
2386,82,4,12
2387,70,2,15
2388,3,5,5
2389,26,3,6
2390,97,5,8
2391,18,5,5
2392,20,4,2
2393,66,2,3
2394,25,2,10
2395,24,5,10
2396,50,2,16
2397,92,2,18
2398,17,4,3
2399,33,5,10
2400,24,2,9
2401,92,2,13
2402,100,1,14
2403,21,5,4
2404,17,5,6
2405,86,4,15
2406,34,4,15
2407,48,4,14
2408,43,4,12
2409,25,3,14
2410,8,4,16
2411,45,2,1
2412,24,3,8
2413,49,5,19
2414,92,5,18
2415,85,2,5
2416,57,3,1
2417,27,5,17
2418,5,4,1
2419,41,4,20
2420,40,3,20
2421,99,1,14
2422,42,5,17
2423,22,1,19
2424,58,5,13
2425,59,5,12
2426,26,3,9
2427,32,3,17
2428,11,3,7
2429,35,5,15
2430,14,2,16
2431,29,3,18
2432,53,5,5
2433,1,3,5
2434,6,3,10
2435,65,3,4
2436,47,3,10
2437,73,5,7
2438,35,3,5
2439,21,4,5
2440,8,5,19
2441,2,5,15
2442,16,3,20
2443,44,2,12
2444,16,3,13
2445,1,3,4
2446,96,5,17
2447,53,5,9
2448,53,5,1
2449,33,5,2
2450,90,3,11
2451,44,5,18
2452,23,4,14
2453,31,4,3
2454,7,4,12
2455,57,4,19
2456,85,5,2
2457,85,1,9
2458,5,5,19
2459,69,5,9
2460,49,5,8
2461,6,3,9
2462,90,3,10
2463,5,4,20
2464,42,3,17
2465,1,1,14
2466,96,3,16
2467,33,5,2
2468,19,4,11
2469,55,5,18
2470,17,4,2
2471,40,1,2
2472,31,5,12
2473,92,2,7
2474,86,4,8
2475,98,3,6
2476,34,3,3
2477,11,1,9
2478,16,4,1
2479,12,2,6
2480,26,2,20
2481,33,5,15
2482,39,4,8
2483,98,3,4
2484,97,3,8
2485,16,3,17
2486,95,4,9
2487,49,2,1
2488,60,5,18
2489,14,3,15
2490,37,5,20
2491,61,2,18
2492,4,4,9
2493,23,2,16
2494,53,4,11
2495,22,3,12
2496,24,5,12
2497,15,4,5
2498,97,1,13
2499,40,5,17
2500,79,4,3
